,topicID,tweetID,label,full_text_ar,full_text_en,preprocessed_text_no_stemming,preprocessed_text_with_stemming
123,CT20-AR-05,1221769791846932480,0,"وزيرة العدل شو رأيها بقانونية الجلسة؟
وزير المال موافق على أرقام الموازنة؟
وزير التربية مبسوط بموازنة ما بتنصف المياومين والتعليم الرسمي؟
وزير الشؤون موافق على موازنة وزارته؟
""الساكت عن الحق شيطان أخرس""

#الموازنه
#لبنان_ينتفض","Justice Minister Xu opinion legality session?
Minister of Finance OK on the budget figures?
Minister of Education Mabsout balance what Ptncef day-workers and formal education?
Minister of OK Affairs on the budget of the ministry?
""I pointed out on the right dumb devil""

#-Offs
# Of Banan_antvd",justice minister xu opinion legality session minister finance ok budget figures minister education mabsout balance ptncef day workers formal education minister ok affairs budget ministry pointed right dumb devil offs,justice minister xu opinion legality session minister finance ok budget figures minister education mabsout balance ptncef day workers formal education minister ok affairs budget ministry pointed right dumb devil offs
124,CT20-AR-05,1221770316776640513,0,"بعد ثلاثة ايام من العلاج في المستشفى جراد التهاب رئوي حاد وتمزق في مجرى التنفس جراء الانفوانزا والتنشق الكثيف للغاز المسيل للدموع، بدأ مستوى الالتهاب بالهبوط على امل الخروج قريبا لمتابعة العلاج في البيت.
#لبنان_ينتفض https://t.co/3NOy7yRjKk","Three days after treatment in hospital Grad severe pneumonia and tear in the airway due to inhalation Alanfoanza and heavy tear gas, began to land level inflammation in the hope of coming out soon to follow-up treatment at home.
# Of Banan_antvd https://t.co/3NOy7yRjKk",three days treatment hospital grad severe pneumonia tear airway due inhalation alanfoanza heavy tear gas began land level inflammation hope coming soon follow treatment home,three days treatment hospital grad severe pneumonia tear airway due inhalation alanfoanza heavy tear gas began land level inflammation hope coming soon follow treatment home
125,CT20-AR-05,1221770699729178630,1,"حاول حزب القوات قبل الانتخابات النيابية الماضية تشويه صورة النائب #سليم_سعادة عبر اجتزاء مقابلة له والتشديد على كلمة ""ما بعرف"".
يبرهن الامين @SalimSaadeh   يومًا بعد يوم انّه فعلاً ما بيعرف الّا الحق والصدق والهضامة.
الخبير الاقتصادي يلّي بيحكي لغة الشعب بس ما الو محل بالمحاصصة. https://t.co/2DQRatOYqq","Tried to force the party before the last parliamentary elections tarnish the image of MP # Slam_.e.h through an interview and truncated emphasis on the word ""What Baraf.""
It proves the secretary @SalimSaadeh day after day what he really knows how only truth and honesty and Alhiamh.
Economic expert follows the language of Baga people, but I do Alo replace the quota system. https://t.co/2DQRatOYqq",tried force party last parliamentary elections tarnish image mp interview truncated emphasis word baraf proves secretary salimsaadeh day day really knows truth honesty alhiamh economic expert follows language baga people alo replace quota system,tried force party last parliamentary elections tarnish image mp interview truncated emphasis word baraf proves secretary salimsaadeh day day really knows truth honesty alhiamh economic expert follows language baga people alo replace quota system
126,CT20-AR-05,1221771973958733824,0,نساء افترشن الارض لإقفال الطريق امام احد مداخل البرلمان #لبنان_ينتفض https://t.co/Cr2tlzWf3o,Women Avcrshen ground to close the road in front of one of the entrances to parliament # Banan_antvd https://t.co/Cr2tlzWf3o,women avcrshen ground close road front one entrances parliament,women avcrshen ground close road front one entrances parliament
127,CT20-AR-05,1221772033970798592,0,"تيار المستقبل دائماً و أبداً مخيّب للآمال مثبّتاً دوماً أنه فريق عمل منفصم عن الواقع و فاسد و لا يعوّل عليه لقيامة #لبنان الدولة. 
#لبنان_ينتفض 
#سعد_الحريري لم يخيّب ظن أي ثائر من طائفة السنية، الحمدالله في ثورة، و جاي الإنتخابات و سنحاسب.","The future is always current and never disappointing always installed that work team actually schizophrenic and corrupt and unreliable for the resurrection of Lebanon # State.
# Of Banan_antvd
# Saad_alhariri thought did not disappoint any Thaer of the Sunni sect, in a revolution Thank God, and Jay elections and we will hold.",future always current never disappointing always installed work team actually schizophrenic corrupt unreliable resurrection lebanon state thought disappoint thaer sunni sect revolution thank god jay elections hold,future always current never disappointing always installed work team actually schizophrenic corrupt unreliable resurrection lebanon state thought disappoint thaer sunni sect revolution thank god jay elections hold
128,CT20-AR-05,1221773119800651776,1,"الأوليغارشية في آخر أيامها، دخول نوابها الى #مجلس_النواب بحماية قوى مكافحة #الشعب وقطع البث عند التصويت.

المنظومة تنهار... 
#الثورة_مستمرة #لبنان_ينتفض","Oligarchs in the last days, the entry of deputies to # Cil_alnwab protection forces fight against # people and cut off the broadcast when voting.

The system collapses ...
# # Rh_mstmrh to Banan_antvd",oligarchs last days entry deputies protection forces fight people cut broadcast voting system collapses,oligarchs last days entry deputies protection forces fight people cut broadcast voting system collapses
129,CT20-AR-05,1221774321787527169,0,لجماعة التيار بقلن طارو مصرياتكن، ولجماعة المستقبل بقول سرقتو مستقبلنا بحضوركن، وللحركة ما تركتو ولا ضو أمل، وللحزب بقول الله لا يسامحكن .ولدياب ما بقول شي لانو شاهد ما شافش حاجة #لبنان_ينتفض #حسان_دياب,"Group current Bakln Taro Msrtn, and the words of the future group Sergto our future Bhoudorquen, and the movement is not Trkio Daw hope, and the party by saying God is not saying what Eesamgn .oldiab Shi Llano See what # to saw Nothing Banan_antvd # Hassan_diab",group current bakln taro msrtn words future group sergto future bhoudorquen movement trkio daw hope party saying god saying eesamgn oldiab shi llano see saw nothing,group current bakln taro msrtn words future group sergto future bhoudorquen movement trkio daw hope party saying god saying eesamgn oldiab shi llano see saw nothing
130,CT20-AR-05,1221776647659098112,0,منزيد #سليم_سعادة، اللي من الصبح عم تزقفوله لانه حكيه حلو ومهضوم، وهو نائب ما عمل شي من ١٩٩٢.  https://t.co/R0j62zH4Gg,"Menzad # Slam_.e.h, who waxing uncle because he Tzkvolh Gah sweet and predigested, a deputy of the work of Shi 1992. https://t.co/R0j62zH4Gg",menzad waxing uncle tzkvolh gah sweet predigested deputy work shi,menzad waxing uncle tzkvolh gah sweet predigested deputy work shi
131,CT20-AR-05,1221777564534026245,0,"كل الكتل التي عارضت الموازنة  حضرت او لم تحضر أصبحت حكما"" و بلا تردد لن تعطي الثقة للحكومة و هذا هو المطلوب . 
الشيخ سعد ما بقى يهادن حدى و الكل يطعن في. 
 
عيني ربك شيخ سعد  @saadhariri
#مجلس_النواب","All the blocks that opposed the budget attended or did not attend the verdict became ""without hesitation and will not give confidence to the government and this is required.
Sheikh Saad What remained Ihadden Alone and all challenged.
 
The eyes of your Lord Sheikh Saad @saadhariri
#Parliament",blocks opposed budget attended attend verdict became without hesitation give confidence government required sheikh saad remained ihadden alone challenged eyes lord sheikh saad saadhariri parliament,blocks opposed budget attended attend verdict became without hesitation give confidence government required sheikh saad remained ihadden alone challenged eyes lord sheikh saad saadhariri parliament
132,CT20-AR-05,1221777593470476288,0,مش دفاعاً عن كتلة المستقبل بس ليش الكلام عن حضور الجلسة ؟ شو شغلة النائب انو يحضر ويصوت هيك بتكون المعارضة ومن الآخر ما عطلنا البلد بالأول حتى نجي نعطلوا هلأ والبلد بحاجة حلحلة وليس تعطيل وهلأ الطابة بملعب حسان دياب الرئيس الشكلي للحكومة #مجلس_النواب,Mesh in defense of the Future Bloc Lech talk about Bs to attend the meeting? Shaw filled MP Llano to attend and vote for the heck and the other opposition formation of what we disabled the country until the former was Njie Nattloa and the country needs HLA resolving not disabled and Hala Hassan Diab Stadium overarm formal President of the Government # Cil_alnwab,mesh defense future bloc lech talk bs attend meeting shaw filled mp llano attend vote heck opposition formation disabled country former njie nattloa country needs hla resolving disabled hala hassan diab stadium overarm formal president government,mesh defense future bloc lech talk bs attend meeting shaw filled mp llano attend vote heck opposition formation disabled country former njie nattloa country needs hla resolving disabled hala hassan diab stadium overarm formal president government
